id,comm_type,raw_content,subject,source_id,ingested_at,processed_at,is_processed
40606e16-5484-4379-af85-c61aad13a61e,meeting,"{""id"": ""300AFE55510F4D6DABAA5EF0"", ""title"": ""Multi-tiered human-resource groupware"", ""duration"": 41.29, ""calendar_id"": ""F621FF88E98E4446B600D005B2358815"", ""audio_url"": ""http://thompson-jones.com//audio.mp3"", ""video_url"": ""https://www.vasquez.com//video.mp4"", ""transcript_url"": ""http://green.com//transcript.txt"", ""dateString"": ""2025-06-23 03:55:19"", ""host_email"": ""jessicaking@gmail.com"", ""organizer_email"": ""brownbrooke@sampson.com"", ""participants"": [""gatesdavid@gallagher.com"", ""jonowens@fowler.biz""], ""speakers"": [""fernando14@gmail.com""], ""meeting_attendees"": [{""email"": ""gatesdavid@gallagher.com""}, {""email"": ""jonowens@fowler.biz""}]}",Ameliorated modular collaboration,300AFE55510F4D6DABAA5EF0,2025-09-11 13:08:45,2025-09-06 16:21:26,TRUE
a40eaf14-1008-489c-b747-db9ed1ba6218,meeting,"{""id"": ""E812F6620E9A44BF81433A71"", ""title"": ""Pre-emptive attitude-oriented product"", ""duration"": 117.38, ""calendar_id"": ""ED9224670EBB46B299ACFCECCF872A01"", ""audio_url"": ""https://www.johnson.org//audio.mp3"", ""video_url"": ""http://brown-fernandez.com//video.mp4"", ""transcript_url"": ""https://johnson.com//transcript.txt"", ""dateString"": ""2025-01-17 15:03:37"", ""host_email"": ""ortegajoseph@rivera.info"", ""organizer_email"": ""upowell@gmail.com"", ""participants"": [""cruzhannah@martinez-nichols.com"", ""richard15@hotmail.com""], ""speakers"": [""randallkathleen@yahoo.com"", ""angelaponce@lee.com""], ""meeting_attendees"": [{""email"": ""cruzhannah@martinez-nichols.com""}, {""email"": ""richard15@hotmail.com""}]}",Open-architected bottom-line data-warehouse,E812F6620E9A44BF81433A71,2025-09-11 22:19:23,2025-07-23 03:49:42,TRUE
e076174d-93ae-4223-9a3e-a7e2907c1e17,chat,"{""id"": ""875ECAFF228B4369A14BB4B8"", ""title"": ""Adaptive context-sensitive array"", ""duration"": 36.27, ""calendar_id"": ""DBC403E2E1204D578525FA52D9BBC35C"", ""audio_url"": ""https://aguirre.com//audio.mp3"", ""video_url"": ""http://cole.com//video.mp4"", ""transcript_url"": ""http://clements.com//transcript.txt"", ""dateString"": ""2025-06-12 15:22:02"", ""host_email"": ""joycehall@gmail.com"", ""organizer_email"": ""tracysmith@williams.com"", ""participants"": [""lori17@jackson.com"", ""nlarson@brown.biz"", ""rnguyen@hotmail.com"", ""mary30@thompson.biz"", ""angela73@williams.org""], ""speakers"": [""alexistucker@gmail.com""], ""meeting_attendees"": [{""email"": ""lori17@jackson.com""}, {""email"": ""nlarson@brown.biz""}, {""email"": ""rnguyen@hotmail.com""}, {""email"": ""mary30@thompson.biz""}, {""email"": ""angela73@williams.org""}]}",Adaptive next generation encoding,875ECAFF228B4369A14BB4B8,2025-03-16 12:39:51,2025-02-15 15:15:08,TRUE
a7fa8dd3-dbc8-4a46-8d14-fe75036dfc17,meeting,"{""id"": ""3EE97B6D412D45E5B15A5856"", ""title"": ""Focused zero-defect budgetary management"", ""duration"": 61.51, ""calendar_id"": ""1FBC7126D35F489487D557F22C2FAFA4"", ""audio_url"": ""https://www.young.com//audio.mp3"", ""video_url"": ""https://www.ruiz.com//video.mp4"", ""transcript_url"": ""https://www.reilly.com//transcript.txt"", ""dateString"": ""2025-05-31 10:10:48"", ""host_email"": ""michelle88@marshall.com"", ""organizer_email"": ""leelaura@hotmail.com"", ""participants"": [""qthompson@gmail.com"", ""justin64@jensen-wu.info""], ""speakers"": [""yangsara@moore.info"", ""jacobsonjennifer@riley.com""], ""meeting_attendees"": [{""email"": ""qthompson@gmail.com""}, {""email"": ""justin64@jensen-wu.info""}]}",Multi-layered client-driven knowledgebase,3EE97B6D412D45E5B15A5856,2025-03-17 09:39:18,2025-09-03 10:51:49,TRUE
80696c69-6e85-416d-9848-a836ee440067,call,"{""id"": ""5027B4ECD1E841B296565C5B"", ""title"": ""Organized modular encoding"", ""duration"": 147.02, ""calendar_id"": ""82B48B5EC6E84E539F28CB417CF2336A"", ""audio_url"": ""http://www.dennis.com//audio.mp3"", ""video_url"": ""http://www.castillo.com//video.mp4"", ""transcript_url"": ""https://www.ford-taylor.biz//transcript.txt"", ""dateString"": ""2025-03-13 19:49:09"", ""host_email"": ""james20@hotmail.com"", ""organizer_email"": ""derek77@jackson-cooper.com"", ""participants"": [""belindatran@miller.info"", ""rhood@blair.com""], ""speakers"": [""ryan39@mcintyre.biz"", ""esparzajessica@johnson.com""], ""meeting_attendees"": [{""email"": ""belindatran@miller.info""}, {""email"": ""rhood@blair.com""}]}",Multi-layered responsive Local Area Network,5027B4ECD1E841B296565C5B,2025-09-03 23:44:14,2025-01-01 12:42:36,TRUE
edc6f034-0f6e-4057-b7ec-7f5b3eb2ed8c,meeting,"{""id"": ""791154412B844891AFC7EEA8"", ""title"": ""Triple-buffered national service-desk"", ""duration"": 159.69, ""calendar_id"": ""6ED2D86B8CBA4D0A8D135F636C198B0A"", ""audio_url"": ""https://richardson.com//audio.mp3"", ""video_url"": ""http://miller.com//video.mp4"", ""transcript_url"": ""http://www.hill.com//transcript.txt"", ""dateString"": ""2025-07-12 18:07:08"", ""host_email"": ""vbarry@johnson.org"", ""organizer_email"": ""olivermatthew@robertson.com"", ""participants"": [""reyessteven@diaz.net"", ""devonrogers@wilson.org"", ""lukehurst@frazier.com""], ""speakers"": [""hmason@yahoo.com""], ""meeting_attendees"": [{""email"": ""reyessteven@diaz.net""}, {""email"": ""devonrogers@wilson.org""}, {""email"": ""lukehurst@frazier.com""}]}",Distributed demand-driven model,791154412B844891AFC7EEA8,2025-09-01 14:38:16,2025-01-09 19:29:19,TRUE
c240e877-160f-4032-ac07-521968104411,chat,"{""id"": ""13FA7B5720CD4CFEB4EC483A"", ""title"": ""Monitored client-server hub"", ""duration"": 56.9, ""calendar_id"": ""05630225D92F4214B4B9CB1374D43B4D"", ""audio_url"": ""https://www.turner.info//audio.mp3"", ""video_url"": ""http://moore-cordova.net//video.mp4"", ""transcript_url"": ""https://kemp-montes.org//transcript.txt"", ""dateString"": ""2025-02-27 02:55:02"", ""host_email"": ""imontes@gmail.com"", ""organizer_email"": ""robert04@gmail.com"", ""participants"": [""wigginsjesse@newman.com"", ""kellis@gmail.com"", ""kristinaperez@yahoo.com"", ""hernandezjustin@gmail.com"", ""ian22@young.com""], ""speakers"": [""lgreen@hart.com""], ""meeting_attendees"": [{""email"": ""wigginsjesse@newman.com""}, {""email"": ""kellis@gmail.com""}, {""email"": ""kristinaperez@yahoo.com""}, {""email"": ""hernandezjustin@gmail.com""}, {""email"": ""ian22@young.com""}]}",Re-contextualized upward-trending intranet,13FA7B5720CD4CFEB4EC483A,2025-05-12 12:46:03,2025-02-13 14:51:26,TRUE
bdad63d7-141d-425b-81eb-362f9d22c484,meeting,"{""id"": ""77DC97B85ED14BDEA38B4732"", ""title"": ""Versatile client-driven customer loyalty"", ""duration"": 159.61, ""calendar_id"": ""0334E78A46F34B33BE5A45E919130227"", ""audio_url"": ""http://spencer-williams.com//audio.mp3"", ""video_url"": ""https://singh.com//video.mp4"", ""transcript_url"": ""https://flowers.com//transcript.txt"", ""dateString"": ""2025-06-12 00:10:58"", ""host_email"": ""taylorandrea@yahoo.com"", ""organizer_email"": ""owilliamson@howard-nguyen.org"", ""participants"": [""kimberlywang@johnson.info"", ""ulee@jacobs.com"", ""jenniferpatterson@yahoo.com"", ""mitchellmichael@yahoo.com"", ""jessicawallace@lara-roberts.biz""], ""speakers"": [""maryharper@gmail.com"", ""thomas85@fitzpatrick.biz"", ""ortizrobin@thompson-murray.org""], ""meeting_attendees"": [{""email"": ""kimberlywang@johnson.info""}, {""email"": ""ulee@jacobs.com""}, {""email"": ""jenniferpatterson@yahoo.com""}, {""email"": ""mitchellmichael@yahoo.com""}, {""email"": ""jessicawallace@lara-roberts.biz""}]}",Enhanced mobile solution,77DC97B85ED14BDEA38B4732,2025-09-08 09:50:22,2025-04-06 01:14:16,TRUE
e81a54d5-53b6-4877-b9e7-3ea365d326d1,email,"{""id"": ""5C6ADAA978BB401AB9839FBB"", ""title"": ""Future-proofed systemic standardization"", ""duration"": 148.11, ""calendar_id"": ""4932D027770D45759EE08EBD368FED82"", ""audio_url"": ""https://www.carpenter.net//audio.mp3"", ""video_url"": ""https://jenkins-mccall.com//video.mp4"", ""transcript_url"": ""http://www.gordon.net//transcript.txt"", ""dateString"": ""2025-08-27 05:34:00"", ""host_email"": ""hubbardtrevor@george.org"", ""organizer_email"": ""ooneill@hotmail.com"", ""participants"": [""brooksjessica@gmail.com"", ""bonniethomas@yahoo.com"", ""frank45@fields-friedman.com"", ""alyssa18@gmail.com""], ""speakers"": [""georgegary@brennan-serrano.com""], ""meeting_attendees"": [{""email"": ""brooksjessica@gmail.com""}, {""email"": ""bonniethomas@yahoo.com""}, {""email"": ""frank45@fields-friedman.com""}, {""email"": ""alyssa18@gmail.com""}]}",Team-oriented multi-tasking monitoring,5C6ADAA978BB401AB9839FBB,2025-08-03 00:44:37,2025-02-14 06:14:49,TRUE
8798f3ea-ff4c-43a8-bdf9-4139a5a3c0d8,meeting,"{""id"": ""879A5AC799AD40DABE17D185"", ""title"": ""Profit-focused zero-defect superstructure"", ""duration"": 158.79, ""calendar_id"": ""6EEC117C2F6743DF8B7D8B023AE73923"", ""audio_url"": ""http://www.weiss.net//audio.mp3"", ""video_url"": ""http://www.jackson-webster.com//video.mp4"", ""transcript_url"": ""http://www.york.com//transcript.txt"", ""dateString"": ""2025-06-20 17:58:57"", ""host_email"": ""hmoon@gmail.com"", ""organizer_email"": ""sbailey@taylor-ramos.org"", ""participants"": [""jenniferjohnson@gmail.com"", ""melissathomas@parker.com"", ""yvazquez@jones.biz"", ""danielmcguire@watkins.com"", ""elizabeth11@harris.com""], ""speakers"": [""thomasjulie@rush-bailey.com""], ""meeting_attendees"": [{""email"": ""jenniferjohnson@gmail.com""}, {""email"": ""melissathomas@parker.com""}, {""email"": ""yvazquez@jones.biz""}, {""email"": ""danielmcguire@watkins.com""}, {""email"": ""elizabeth11@harris.com""}]}",Synergistic bi-directional contingency,879A5AC799AD40DABE17D185,2025-05-18 19:11:02,2025-05-28 10:16:07,TRUE
6642a97f-9003-4a5f-8495-21579a728d07,meeting,"{""id"": ""49B814BA49284898B50361B4"", ""title"": ""Decentralized discrete interface"", ""duration"": 82.45, ""calendar_id"": ""940FA339F6644D4B811F221AEC2C123C"", ""audio_url"": ""https://miranda.biz//audio.mp3"", ""video_url"": ""https://morrison.com//video.mp4"", ""transcript_url"": ""http://martinez.info//transcript.txt"", ""dateString"": ""2025-03-31 15:24:54"", ""host_email"": ""willierussell@yahoo.com"", ""organizer_email"": ""irodriguez@farmer-bush.net"", ""participants"": [""murphydarrell@bryant-fitzgerald.info"", ""broberts@gates.com"", ""lutztravis@sanders.com""], ""speakers"": [""ralphneal@figueroa.com"", ""matthewlarson@yahoo.com""], ""meeting_attendees"": [{""email"": ""murphydarrell@bryant-fitzgerald.info""}, {""email"": ""broberts@gates.com""}, {""email"": ""lutztravis@sanders.com""}]}",Self-enabling client-driven algorithm,49B814BA49284898B50361B4,2025-02-08 16:22:15,2025-01-21 12:37:12,TRUE
dcadaab3-589e-4786-98e3-8d0f686907fc,call,"{""id"": ""50B0874DA20948819858DB92"", ""title"": ""Switchable neutral software"", ""duration"": 129.0, ""calendar_id"": ""B0D2A81E19014685AA17D71B773E916F"", ""audio_url"": ""https://dickerson.info//audio.mp3"", ""video_url"": ""https://flores-johnson.com//video.mp4"", ""transcript_url"": ""http://pacheco-silva.com//transcript.txt"", ""dateString"": ""2025-05-28 19:12:03"", ""host_email"": ""lgregory@jacobs-murphy.com"", ""organizer_email"": ""guerreroapril@sparks-harris.info"", ""participants"": [""amy88@gmail.com"", ""hbeard@cole-farrell.info"", ""johnsonangela@yahoo.com""], ""speakers"": [""tjordan@price.info""], ""meeting_attendees"": [{""email"": ""amy88@gmail.com""}, {""email"": ""hbeard@cole-farrell.info""}, {""email"": ""johnsonangela@yahoo.com""}]}",Cross-platform interactive hardware,50B0874DA20948819858DB92,2025-05-19 18:53:35,2025-06-09 23:27:43,TRUE
48039bc3-2e34-411b-be02-c4ea67d598a5,chat,"{""id"": ""3593E0E83B744590A3192063"", ""title"": ""Universal optimal attitude"", ""duration"": 159.65, ""calendar_id"": ""62291CB40FC64A05A8C774EF9A406A66"", ""audio_url"": ""https://knight.info//audio.mp3"", ""video_url"": ""https://www.flynn-pearson.com//video.mp4"", ""transcript_url"": ""https://fernandez.org//transcript.txt"", ""dateString"": ""2025-07-20 03:35:21"", ""host_email"": ""stanleyjohn@hotmail.com"", ""organizer_email"": ""lozanocameron@yahoo.com"", ""participants"": [""geoffrey85@murray.org"", ""andrew79@gmail.com"", ""uhudson@hotmail.com"", ""rgarcia@rogers.com""], ""speakers"": [""michael63@reid-dickson.com"", ""joseph49@ballard-weber.com""], ""meeting_attendees"": [{""email"": ""geoffrey85@murray.org""}, {""email"": ""andrew79@gmail.com""}, {""email"": ""uhudson@hotmail.com""}, {""email"": ""rgarcia@rogers.com""}]}",Persevering static task-force,3593E0E83B744590A3192063,2025-08-01 15:39:08,2025-03-12 03:19:18,TRUE
758f700d-f473-4173-b74c-1a678942e206,chat,"{""id"": ""F4546C40245E4230ADAD9B75"", ""title"": ""Synchronized stable array"", ""duration"": 106.41, ""calendar_id"": ""39A9A10242164D15B20D85B4FF7240CC"", ""audio_url"": ""https://www.rodriguez.net//audio.mp3"", ""video_url"": ""http://wilkerson-young.com//video.mp4"", ""transcript_url"": ""https://mclaughlin.biz//transcript.txt"", ""dateString"": ""2025-03-26 15:59:07"", ""host_email"": ""barbaralewis@hurley.org"", ""organizer_email"": ""boydmichael@gmail.com"", ""participants"": [""juliecannon@jenkins-dalton.com"", ""sadams@martin.com"", ""jamessanchez@marshall-castro.biz"", ""harrisjoseph@gmail.com""], ""speakers"": [""donna20@hotmail.com"", ""brownpeggy@yahoo.com"", ""lesterrichard@yahoo.com""], ""meeting_attendees"": [{""email"": ""juliecannon@jenkins-dalton.com""}, {""email"": ""sadams@martin.com""}, {""email"": ""jamessanchez@marshall-castro.biz""}, {""email"": ""harrisjoseph@gmail.com""}]}",Digitized bi-directional conglomeration,F4546C40245E4230ADAD9B75,2025-03-25 03:38:13,2025-04-17 14:57:59,TRUE
a6e4553a-768f-4569-b47c-8fd6fc0f2845,chat,"{""id"": ""E0DEF713438840249C3C3910"", ""title"": ""Sharable tangible hierarchy"", ""duration"": 161.56, ""calendar_id"": ""89AA5D3A551F4627B113CC82DDECFA34"", ""audio_url"": ""http://www.price-browning.biz//audio.mp3"", ""video_url"": ""https://mayer.com//video.mp4"", ""transcript_url"": ""http://www.welch-suarez.biz//transcript.txt"", ""dateString"": ""2025-01-14 03:48:00"", ""host_email"": ""lking@gmail.com"", ""organizer_email"": ""holly15@hotmail.com"", ""participants"": [""rvega@gmail.com"", ""tbaldwin@gmail.com""], ""speakers"": [""vazquezkristina@king.com""], ""meeting_attendees"": [{""email"": ""rvega@gmail.com""}, {""email"": ""tbaldwin@gmail.com""}]}",Grass-roots attitude-oriented time-frame,E0DEF713438840249C3C3910,2025-07-10 22:54:01,2025-07-02 22:53:20,TRUE
2e6e3469-15c9-49e4-98a3-ffd97e016e0d,chat,"{""id"": ""960046D5BC534E4A94181B7E"", ""title"": ""Exclusive empowering standardization"", ""duration"": 174.38, ""calendar_id"": ""CDFF30D9370B47BFA8B86CCB9425C748"", ""audio_url"": ""http://www.williamson-burke.com//audio.mp3"", ""video_url"": ""http://valentine.com//video.mp4"", ""transcript_url"": ""https://snyder.com//transcript.txt"", ""dateString"": ""2025-04-22 20:00:00"", ""host_email"": ""jennifer12@hotmail.com"", ""organizer_email"": ""bellcarrie@hotmail.com"", ""participants"": [""wneal@gmail.com"", ""igibbs@morales.com"", ""rodriguezjohn@hotmail.com""], ""speakers"": [""usparks@mendoza-moss.com"", ""lauren31@richardson-long.biz"", ""vaughansandra@salazar.info""], ""meeting_attendees"": [{""email"": ""wneal@gmail.com""}, {""email"": ""igibbs@morales.com""}, {""email"": ""rodriguezjohn@hotmail.com""}]}",User-friendly modular implementation,960046D5BC534E4A94181B7E,2025-02-20 13:32:44,2025-06-17 12:05:14,TRUE
607b561d-4636-45d3-87a4-450e81e068da,chat,"{""id"": ""977E45F560D54F8C888A75D4"", ""title"": ""Front-line methodical help-desk"", ""duration"": 119.49, ""calendar_id"": ""4F86AF974CA345258C853B5AEEF3A09B"", ""audio_url"": ""http://www.wagner-james.biz//audio.mp3"", ""video_url"": ""https://www.williams.info//video.mp4"", ""transcript_url"": ""https://davis.net//transcript.txt"", ""dateString"": ""2025-06-18 03:11:48"", ""host_email"": ""wandacampbell@lopez.com"", ""organizer_email"": ""joe73@yahoo.com"", ""participants"": [""smithdean@yahoo.com"", ""jennifererickson@hotmail.com""], ""speakers"": [""davisbrian@yahoo.com""], ""meeting_attendees"": [{""email"": ""smithdean@yahoo.com""}, {""email"": ""jennifererickson@hotmail.com""}]}",Digitized empowering budgetary management,977E45F560D54F8C888A75D4,2025-05-02 15:53:03,2025-01-18 03:37:16,TRUE
6895a55d-15c9-4767-82cb-29aa7b48b444,email,"{""id"": ""4F3E450F2D9949499043E7E8"", ""title"": ""Synergistic bandwidth-monitored groupware"", ""duration"": 120.93, ""calendar_id"": ""40D8FD3BDD0A4D0988028B5BB532B6CE"", ""audio_url"": ""http://zavala.com//audio.mp3"", ""video_url"": ""https://www.miller.info//video.mp4"", ""transcript_url"": ""https://barrett.org//transcript.txt"", ""dateString"": ""2025-06-25 23:13:00"", ""host_email"": ""rsavage@ward.com"", ""organizer_email"": ""ryan25@hotmail.com"", ""participants"": [""angelalivingston@hotmail.com"", ""lopezbrian@gmail.com"", ""tgreen@graham-carney.info"", ""tkelly@washington.com""], ""speakers"": [""clayton42@brady.org"", ""foxashley@knapp-sanchez.info""], ""meeting_attendees"": [{""email"": ""angelalivingston@hotmail.com""}, {""email"": ""lopezbrian@gmail.com""}, {""email"": ""tgreen@graham-carney.info""}, {""email"": ""tkelly@washington.com""}]}",Inverse upward-trending superstructure,4F3E450F2D9949499043E7E8,2025-08-10 00:56:28,2025-02-20 05:21:05,TRUE
c65ffb38-5f41-4a18-a1d9-45c4e8a23f04,email,"{""id"": ""048474DCE0B24069B3CE5CC8"", ""title"": ""Open-source bandwidth-monitored Local Area Network"", ""duration"": 58.51, ""calendar_id"": ""2623A7294CE74FD6935D49691919A41F"", ""audio_url"": ""https://richards-mack.com//audio.mp3"", ""video_url"": ""http://hartman.com//video.mp4"", ""transcript_url"": ""http://evans.info//transcript.txt"", ""dateString"": ""2025-08-31 06:20:03"", ""host_email"": ""solisjustin@manning.org"", ""organizer_email"": ""rossgregory@yahoo.com"", ""participants"": [""phelpsfrank@mitchell-goodwin.com"", ""travis64@munoz.com"", ""ygriffin@adams-burke.com"", ""christina66@gmail.com"", ""teresa32@rose-holland.com""], ""speakers"": [""zkim@yahoo.com"", ""traceysutton@yahoo.com"", ""dphillips@jones.biz""], ""meeting_attendees"": [{""email"": ""phelpsfrank@mitchell-goodwin.com""}, {""email"": ""travis64@munoz.com""}, {""email"": ""ygriffin@adams-burke.com""}, {""email"": ""christina66@gmail.com""}, {""email"": ""teresa32@rose-holland.com""}]}",Fundamental global workforce,048474DCE0B24069B3CE5CC8,2025-03-14 16:45:12,2025-03-23 23:17:59,TRUE
65b1bc02-427e-416c-b136-3cfe5c1436e8,meeting,"{""id"": ""45F5117724CC4A73997C7199"", ""title"": ""Fully-configurable dedicated frame"", ""duration"": 107.99, ""calendar_id"": ""25A65D56684C4B9C8C93AEBDD345F4BB"", ""audio_url"": ""https://www.smith-mccoy.biz//audio.mp3"", ""video_url"": ""https://lane.com//video.mp4"", ""transcript_url"": ""https://palmer-hardy.info//transcript.txt"", ""dateString"": ""2025-04-01 01:31:06"", ""host_email"": ""burgesscassandra@rodriguez.com"", ""organizer_email"": ""dianastevens@melton-church.org"", ""participants"": [""christine95@hotmail.com"", ""christopher20@gmail.com"", ""hortonjacob@clark.com"", ""ywilkinson@lee.info"", ""wilsonrachel@hotmail.com""], ""speakers"": [""cruiz@hotmail.com""], ""meeting_attendees"": [{""email"": ""christine95@hotmail.com""}, {""email"": ""christopher20@gmail.com""}, {""email"": ""hortonjacob@clark.com""}, {""email"": ""ywilkinson@lee.info""}, {""email"": ""wilsonrachel@hotmail.com""}]}",Universal analyzing moderator,45F5117724CC4A73997C7199,2025-01-08 09:16:33,2025-06-13 21:22:02,TRUE
